00000345,0,3
00000346,0,6
00000347,0,1
00000348,0,4
00000349,0,1
00000350,0,2
00000351,0,5
00000352,0,3
00000353,0,1
00000354,0,1
00000355,0,3
00000356,0,6
00000357,0,2
00000358,0,4
00000359,0,7
00000360,0,1
00000361,0,13
00000362,0,3
00000363,0,8
00000364,0,6
00000365,0,2
00000366,0,4
00000367,0,10
00000368,0,3
00000369,0,17
00000370,0,3
00000371,0,3
00000372,0,4
00000373,0,1
00000374,0,3
00000375,0,1
00000376,0,3
00000377,0,2
00000378,0,5
00000379,0,9
00000380,0,3
00000381,0,9
00000382,0,3
00000383,0,2
00000384,0,1
00000385,0,2
00000386,0,3
00000387,0,2
00000388,0,1
00000389,0,5
00000390,0,3
00000391,0,8
00000392,0,12
00000393,0,1
00000394,0,2
00000395,0,1
00000396,0,8
00000397,0,14
00000398,0,2
00000399,0,4
00000400,0,1
00000401,0,2
00000402,0,3
00000403,0,7
00000404,0,7
00000405,0,1
00000406,0,3
00000407,0,1
00000408,0,2
00000409,0,3
00000410,0,1
00000411,0,1
00000412,0,1
00000413,0,2
00000414,0,4
00000415,0,1
00000416,0,5
00000417,0,1
00000418,0,1
00000419,0,2
00000420,0,4
00000421,0,3
00000422,0,4
00000423,0,1
00000424,0,3
00000425,0,5
00000426,0,4
00000427,0,2
00000428,0,1
00000429,0,4
00000430,0,3
00000431,0,1
00000432,0,3
00000433,0,2
00000434,0,3
00000435,0,5
00000436,0,1
00000437,0,3
00000438,0,1
00000439,0,3
00000440,0,5
00000441,0,5
00000442,0,4
00000443,0,3
00000444,0,6
00000445,0,1
00000446,0,2
00000447,0,1
00000448,0,3
00000449,0,2
00000450,0,1
00000451,0,1
00000452,0,1
00000453,0,7
00000454,0,3
00000455,0,1
00000456,0,1
00000457,0,3
00000458,0,1
00000459,0,1
00000460,0,1
00000461,0,6
00000462,0,2
00000463,0,1
00000464,0,4
00000465,0,1
00000466,0,1
00000467,0,1
00000468,0,5
00000469,0,4
00000470,0,1
00000471,0,12
00000472,0,2
00000473,0,2
00000474,0,1
00000475,0,2
00000476,0,1
00000477,0,1
00000478,0,7
00000479,0,20
00000480,0,2
00000481,0,1
00000482,0,2
00000483,0,5
00000484,0,2
00000485,0,2
00000486,0,4
00000487,0,8
00000488,0,3
00000489,0,2
00000490,0,3
00000491,0,2
00000492,0,1
00000493,0,2
00000494,0,3
00000495,0,3
00000496,0,1
00000497,0,1
00000498,0,2
00000499,0,1
00000500,0,2
00000501,0,7
00000502,0,1
00000503,0,7
00000504,0,6
00000505,0,1
00000506,0,3
00000507,0,4
00000508,0,2
00000509,0,2
00000510,0,8
00000511,0,4
00000512,0,1
00000513,0,1
00000514,0,1
00000515,0,3
00000516,0,4
00000517,0,1
00000518,0,3
00000519,0,1
00000520,0,7
00000521,0,1
00000522,0,8
00000523,0,1
00000524,0,2
00000525,0,2
00000526,0,2
00000527,0,4
00000528,0,2
00000529,0,1
00000530,0,2
00000531,0,6
00000532,0,2
00000533,0,2
00000534,0,6
00000535,0,1
00000536,0,2
00000537,0,2
00000538,0,3
00000539,0,5
00000540,0,1
00000541,0,2
00000542,0,1
00000543,0,2
00000544,0,2
00000545,0,3
00000546,0,1
00000547,0,4
00000548,0,2
00000549,0,2
00000550,0,2
00000551,0,1
00000552,0,2
00000553,0,2
00000555,0,1
00000556,0,5
00000557,0,6
00000558,0,6
00000559,0,1
00000560,0,5
00000561,0,15
00000562,0,3
00000563,0,3
00000564,0,3
00000565,0,2
00000566,0,5
00000567,0,6
00000569,0,3
00000570,0,4
00000571,0,2
00000572,0,4
00000573,0,2
00000574,0,6
00000575,0,1
00000576,0,1
00000577,0,3
00000578,0,3
00000579,0,1
00000580,0,4
00000581,0,1
00000582,0,2
00000583,0,1
00000584,0,1
00000585,0,1
00000586,0,2
00000587,0,1
00000588,0,8
00000589,0,5
00000590,0,2
00000591,0,1
00000592,0,2
00000593,0,1
00000594,0,1
00000595,0,4
00000596,0,1
00000597,0,3
00000598,0,8
00000599,0,1
00000600,0,1
00000601,0,1
00000602,0,3
00000603,0,3
00000604,0,1
00000605,0,1
00000606,0,3
00000607,0,2
00000608,0,5
00000609,0,2
00000610,0,1
00000611,0,1
00000612,0,1
00000613,0,5
00000614,0,3
00000615,0,1
00000616,0,3
00000617,0,3
00000618,0,2
00000619,0,3
00000620,0,2
00000621,0,2
00000622,0,2
00000624,0,4
00000625,0,5
00000626,0,2
00000627,0,1
00000628,0,1
00000629,0,1
00000630,0,1
00000631,0,2
00000632,0,1
00000633,0,9
00000634,0,4
00000635,0,14
00000636,0,7
00000637,0,6
00000638,0,2
00000639,0,2
00000640,0,1
00000641,0,5
00000642,0,1
00000643,0,1
00000644,0,2
00000645,0,4
00000646,0,3
00000647,0,5
00000648,0,4
00000649,0,3
00000650,0,3
00000651,0,4
00000652,0,1
00000653,0,1
00000654,0,1
00000655,0,2
00000656,0,3
00000657,0,5
00000658,0,4
00000659,0,6
00000660,0,5
00000661,0,3
00000662,0,4
00000663,0,3
00000664,0,3
00000665,0,2
00000666,0,5
00000667,0,1
00000668,0,1
00000669,0,2
00000670,0,2
00000671,0,1
00000672,0,2
00000673,0,2
00000674,0,2
00000675,0,2
00000676,0,3
00000677,0,3
00000678,0,3
00000679,0,2
00000680,0,2
00000681,0,8
00000682,0,2
00000683,0,4
00000684,0,1
00000685,0,2
00000686,0,2
00000687,0,3
00000688,0,1
00000689,0,1
00000690,0,3
00000691,0,2
00000692,0,2
00000693,0,11
00000694,0,3
00000695,0,4
00000696,0,3
00000697,0,4
00000698,0,3
00000699,0,5
00000700,0,3
00000701,0,3
00000702,0,6
00000703,0,2
00000704,0,3
00000705,0,1
00000706,0,3
00000707,0,1
00000708,0,2
00000709,0,2
00000710,0,18
00000711,0,2
00000712,0,1
00000713,0,4
00000714,0,3
00000715,0,3
00000716,0,6
00000717,0,2
00000718,0,4
00000719,0,3
00000720,0,1
00000721,0,2
00000722,0,4
00000723,0,1
00000724,0,8
00000725,0,4
00000726,0,3
00000727,0,1
00000728,0,3
00000729,0,4
00000730,0,1
00000731,0,4
00000732,0,1
00000733,0,1
00000734,0,7
00000735,0,3
00000736,0,1
00000737,0,5
00000738,0,2
00000739,0,1
00000740,0,4
00000741,0,4
00000742,0,4
00000743,0,3
00000744,0,2
00000745,0,4
00000746,0,2
00000747,0,1
00000748,0,6
00000749,0,1
00000750,0,3
00000751,0,1
00000752,0,9
00000753,0,4
00000754,0,1
00000755,0,2
00000756,0,1
00000757,0,3
00000758,0,3
00000759,0,5
00000760,0,4
00000761,0,4
00000762,0,5
00000763,0,1
00000764,0,3
00000765,0,2
00000766,0,2
00000767,0,4
00000768,0,5
00000769,0,3
00000770,0,1
00000771,0,1
00000772,0,2
00000773,0,1
00000774,0,2
00000775,0,5
00000776,0,1
00000777,0,4
00000778,0,1
00000779,0,2
00000780,0,6
00000781,0,1
00000782,0,4
00000783,0,2
00000784,0,1
00000785,0,4
00000786,0,2
00000787,0,3
00000788,0,1
00000789,0,1
00000790,0,4
00000791,0,1
00000792,0,3
00000793,0,5
00000794,0,5
00000795,0,1
00000796,0,2
00000797,0,1
00000798,0,2
00000799,0,3
00000800,0,2
00000801,0,1
00000802,0,1
00000803,0,3
00000804,0,3
00000805,0,1
00000806,0,5
00000807,0,1
00000808,0,1
00000809,0,19
00000810,0,6
00000811,0,2
00000812,0,5
00000813,0,1
00000814,0,5
00000815,0,1
00000816,0,1
00000817,0,1
00000818,0,1
00000819,0,2
00000820,0,1
00000821,0,4
00000822,0,2
00000823,0,1
00000824,0,2
00000825,0,1
00000826,0,1
00000827,0,4
00000828,0,2
00000829,0,2
00000830,0,1
00000831,0,5
00000832,0,1
00000833,0,1
00000834,0,1
00000835,0,5
00000836,0,1
00000837,0,1
00000838,0,2
00000839,0,2
00000840,0,7
00000841,0,3
00000842,0,5
00000843,0,3
00000844,0,11
00000845,0,2
00000846,0,2
00000847,0,1
00000848,0,1
00000849,0,3
00000850,0,5
00000851,0,2
00000852,0,1
00000853,0,2
00000854,0,8
00000855,0,4
00000856,0,2
00000857,0,10
00000858,0,4
00000859,0,5
00000860,0,4
00000861,0,4
00000862,0,1
00000863,0,3
00000864,0,4
00000865,0,1
00000866,0,2
00000867,0,3
00000868,0,1
00000869,0,3
00000870,0,2
00000871,0,3
00000872,0,2
00000873,0,1
00000874,0,1
00000875,0,1
00000876,0,3
00000877,0,3
00000878,0,1
00000879,0,3
00000880,0,2
00000881,0,5
00000882,0,4
00000883,0,1
00000884,0,3
00000885,0,6
00000886,0,1
00000887,0,3
00000888,0,2
00000889,0,1
00000890,0,2
00000891,0,4
00000892,0,1
00000893,0,1
00000894,0,1
00000895,0,3
00000896,0,3
00000897,0,2
00000898,0,1
00000899,0,2
00000900,0,5
00000901,0,12
00000902,0,4
00000903,0,1
00000904,0,1
00000905,0,3
00000906,0,3
00000907,0,3
00000908,0,1
00000909,0,3
00000910,0,1
00000911,0,1
00000912,0,7
00000913,0,5
00000914,0,1
00000915,0,1
00000916,0,1
00000917,0,2
00000918,0,11
00000919,0,1
00000920,0,3
00000921,0,3
00000922,0,3
00000923,0,3
00000924,0,4
00000925,0,1
00000926,0,1
00000927,0,2
00000928,0,8
00000929,0,21
00000930,0,2
00000931,0,2
00000932,0,5
00000933,0,8
00000934,0,1
00000935,0,1
00000936,0,4
00000937,0,4
00000938,0,2
00000939,0,2
00000940,0,2
00000941,0,4
00000942,0,11
00000943,0,4
00000944,0,24
00000945,0,3
00000946,0,1
00000947,0,2
00000948,0,1
00000949,0,1
00000950,0,11
00000951,0,7
00000952,0,1
00000953,0,1
00000954,0,2
00000955,0,4
00000956,0,1
00000957,0,1
00000958,0,2
00000959,0,6
00000960,0,1
00000961,0,1
00000962,0,3
00000963,0,3
00000964,0,5
00000965,0,2
00000966,0,4
00000967,0,1
00000968,0,8
00000969,0,1
00000970,0,2
00000971,0,2
00000972,0,3
00000973,0,3
00000974,0,4
00000975,0,2
00000976,0,18
00000977,0,1
00000978,0,1
00000979,0,10
00000980,0,3
00000981,0,3
00000982,0,2
00000983,0,4
00000984,0,4
00000985,0,3
00000986,0,2
00000987,0,2
00000988,0,1
00000989,0,4
00000990,0,2
00000991,0,2
00000992,0,2
00000993,0,1
00000994,0,3
00000995,0,6
00000996,0,7
00000997,0,3
00000998,0,6
00000999,0,2
00001000,0,1
00001001,0,12
00001002,0,14
00001003,0,3
00001004,0,4
00001005,0,2
00001006,0,3
00001007,0,4
00001008,0,3
00001009,0,3
00001010,0,1
00001011,0,2
00001012,0,1
00001013,0,1
00001014,0,2
00001015,0,1
00001016,0,5
00001017,0,1
00001018,0,3
00001019,0,2
00001020,0,2
00001021,0,2
00001022,0,6
00001023,0,3
00001024,0,2
00001025,0,1
00001026,0,1
00001027,0,3
00001028,0,3
00001029,0,7
00001030,0,4
00001031,0,4
00001032,0,3
00001033,0,2
00001034,0,1
00001035,0,1
00001036,0,1
00001037,0,2
00001038,0,1
00001039,0,4
00001040,0,5
00001041,0,3
00001042,0,4
00001043,0,6
00001045,0,5
00001046,0,3
00001047,0,3
00001048,0,1
00001049,0,6
00001050,0,2
00001051,0,2
00001052,0,6
00001053,0,3
00001054,0,1
00001055,0,1
00001056,0,2
00001057,0,1
00001058,0,4
00001059,0,2
00001060,0,1
00001061,0,1
00001062,0,3
00001063,0,2
00001064,0,4
00001065,0,22
00001066,0,3
00001067,0,1
00001068,0,4
00001069,0,1
00001070,0,1
00001071,0,5
00001072,0,1
00001073,0,1
00001074,0,3
00001075,0,6
00001076,0,1
00001077,0,2
00001078,0,1
00001079,0,3
00001080,0,4
00001081,0,4
00001082,0,2
00001083,0,2
00001084,0,2
00001085,0,7
00001086,0,2
00001087,0,2
00001088,0,2
00001089,0,3
00001090,0,4
00001091,0,6
00001092,0,1
00001093,0,7
00001094,0,1
00001095,0,1
00001096,0,2
00001097,0,6
00001098,0,3
00001099,0,1
00001100,0,3
00001101,0,1
00001102,0,3
00001103,0,4
00001104,0,9
00001105,0,2
00001106,0,2
00001107,0,4
00001108,0,1
00001109,0,4
00001110,0,1
00001111,0,1
00001112,0,3
00001113,0,1
00001114,0,2
00001115,0,1
00001116,0,1
00001117,0,5
00001118,0,3
00001120,0,7
00001121,0,5
00001122,0,1
00001123,0,7
00001124,0,8
00001125,0,4
00001126,0,2
00001127,0,5
00001128,0,1
00001129,0,1
00001130,0,2
00001131,0,4
00001132,0,7
00001133,0,3
00001134,0,4
00001135,0,4
00001136,0,7
00001137,0,2
00001138,0,2
00001139,0,13
00001140,0,18
00001141,0,1
00001142,0,1
00001143,0,2
00001144,0,2
00001145,0,1
00001146,0,1
00001147,0,1
00001148,0,6
00001149,0,1
00001150,0,1
00001151,0,2
00001152,0,1
00001153,0,3
00001154,0,2
00001155,0,3
00001156,0,4
00001157,0,1
00001158,0,6
00001159,0,2
00001160,0,1
00001161,0,3
00001162,0,3
00001163,0,4
00001164,0,2
00001165,0,4
00001166,0,3
00001167,0,1
00001168,0,4
00001169,0,1
00001170,0,6
00001171,0,2
00001172,0,2
00001173,0,2
00001174,0,2
00001175,0,1
00001176,0,1
00001177,0,2
00001178,0,2
00001179,0,5
00001180,0,1
00001181,0,2
00001182,0,4
00001183,0,1
00001184,0,8
00001185,0,10
00001186,0,6
00001187,0,5
00001188,0,4
00001189,0,2
00001190,0,5
00001191,0,1
00001192,0,1
00001193,0,2
00001194,0,1
00001195,0,12
00001196,0,5
00001197,0,2
00001198,0,2
00001199,0,2
00001200,0,2
00001201,0,4
00001202,0,2
00001203,0,5
00001204,0,5
00001205,0,2
00001206,0,1
00001207,0,2
00001208,0,3
00001209,0,2
00001210,0,1
00001211,0,2
00001212,0,1
00001213,0,4
00001214,0,4
00001215,0,2
00001216,0,2
00001217,0,8
00001218,0,1
00001219,0,7
00001220,0,5
00001221,0,2
00001222,0,4
00001223,0,8
00001224,0,9
00001225,0,5
00001226,0,2
00001227,0,2
00001228,0,2
00001229,0,3
00001230,0,1
00001231,0,3
00001232,0,3
00001233,0,1
00001234,0,4
00001235,0,1
00001236,0,2
00001237,0,3
00001238,0,1
00001239,0,3
00001240,0,2
00001241,0,3
00001242,0,8
00001243,0,1
00001244,0,1
00001245,0,1
00001246,0,1
00001247,0,1
00001248,0,1
00001249,0,1
00001250,0,2
00001251,0,2
00001252,0,1
00001253,0,3
00001254,0,2
00001255,0,1
00001256,0,3
00001257,0,1
00001258,0,2
00001259,0,4
00001260,0,2
00001261,0,3
00001262,0,8
00001263,0,6
00001264,0,2
00001265,0,2
00001266,0,1
00001267,0,3
00001268,0,14
00001269,0,6
00001270,0,3
00001271,0,1
00001272,0,2
00001273,0,1
00001274,0,1
00001275,0,6
00001277,0,4
00001278,0,1
00001279,0,3
00001280,0,1
00001281,0,7
00001282,0,2
00001283,0,2
00001284,0,6
00001285,0,6
00001286,0,3
00001287,0,4
00001288,0,2
00001289,0,17
00001290,0,4
00001291,0,4
00001292,0,1
00001293,0,2
00001294,0,1
00001295,0,4
00001296,0,3
00001297,0,6
00001298,0,1
00001299,0,19
00001300,0,1
00001301,0,1
00001302,0,1
00001303,0,4
00001304,0,2
00001305,0,1
00001306,0,3
00001307,0,2
00001308,0,4
00001309,0,5
00001310,0,1
00001311,0,1
00001312,0,1
00001313,0,3
00001314,0,1
00001315,0,6
00001316,0,2
00001317,0,1
00001318,0,4
00001319,0,3
00001320,0,1
00001321,0,3
00001322,0,4
00001323,0,5
00001324,0,2
00001325,0,6
00001326,0,4
00001327,0,5
00001328,0,1
00001329,0,4
00001330,0,4
00001331,0,1
00001332,0,3
00001333,0,3
00001334,0,3
00001335,0,1
00001336,0,2
00001337,0,5
00001338,0,2
00001339,0,2
00001340,0,1
00001341,0,3
00001342,0,3
00001343,0,1
00001344,0,2
00001345,0,1
00001346,0,2
00001347,0,1
00001348,0,4
00001349,0,1
00001350,0,2
00001351,0,1
00001352,0,3
00001353,0,2
00001354,0,2
00001355,0,4
00001356,0,7
00001357,0,4
00001358,0,1
00001359,0,2
00001360,0,1
00001361,0,3
00001362,0,2
00001363,0,2
00001364,0,4
00001365,0,16
00001366,0,1
00001367,0,1
00001368,0,1
00001369,0,3
00001370,0,7
00001371,0,1
00001372,0,1
00001373,0,4
00001374,0,1
00001375,0,2
00001376,0,2
00001377,0,1
00001378,0,1
00001379,0,2
00001380,0,2
00001381,0,1
00001382,0,1
00001383,0,7
00001384,0,4
00001385,0,1
00001386,0,6
00001387,0,3
00001388,0,5
00001389,0,1
00001390,0,2
00001391,0,1
00001392,0,7
00001393,0,3
00001394,0,4
00001395,0,12
00001396,0,2
00001397,0,2
00001398,0,1
00001399,0,1
00001400,0,2
00001401,0,12
00001402,0,3
00001403,0,3
00001404,0,3
00001405,0,16
00001406,0,3
00001407,0,1
00001408,0,1
00001409,0,2
00001410,0,6
00001411,0,7
00001412,0,1
00001413,0,2
00001414,0,4
00001415,0,3
00001416,0,2
00001417,0,2
00001418,0,3
00001419,0,2
00001420,0,6
00001421,0,5
00001422,0,1
00001423,0,2
00001424,0,1
00001425,0,1
00001426,0,1
00001427,0,21
00001428,0,1
00001429,0,5
00001430,0,2
00001431,0,9
00001433,0,3
00001434,0,2
00001435,0,9
00001436,0,2
00001437,0,3
00001438,0,2
00001439,0,2
00001440,0,1
00001441,0,4
00001442,0,2
00001443,0,2
00001444,0,2
00001445,0,2
00001446,0,1
00001447,0,6
00001448,0,1
00001449,0,3
00001450,0,1
00001451,0,1
00001452,0,1
00001453,0,4
00001454,0,3
00001455,0,2
00001456,0,5
00001457,0,13
00001458,0,2
00001459,0,2
00001460,0,5
00001461,0,2
00001462,0,2
00001463,0,2
00001464,0,3
00001465,0,1
00001466,0,1
00001467,0,4
00001468,0,3
00001469,0,1
00001470,0,3
00001471,0,1
00001472,0,8
00001473,0,1
00001474,0,1
00001475,0,3
00001476,0,20
00001477,0,2
00001478,0,2
00001479,0,3
00001480,0,1
00001481,0,2
00001482,0,5
00001483,0,3
00001484,0,3
00001486,0,5
00001487,0,6
00001488,0,3
00001489,0,5
00001490,0,1
00001491,0,4
00001492,0,1
00001493,0,4
00001494,0,1
00001495,0,6
00001496,0,5
00001497,0,6
00001498,0,3
00001499,0,1
00001500,0,2
00001501,0,8
00001502,0,6
00001503,0,3
00001504,0,3
00001505,0,1
00001506,0,1
00001507,0,10
00001508,0,7
00001509,0,7
00001510,0,5
00001511,0,1
00001512,0,1
00001513,0,3
00001514,0,5
00001515,0,1
00001516,0,8
00001517,0,4
00001518,0,1
00001519,0,2
00001520,0,13
00001521,0,5
00001522,0,2
00001523,0,7
00001524,0,2
00001525,0,2
00001526,0,1
00001527,0,2
00001528,0,6
00001529,0,3
00001530,0,2
00001531,0,2
00001532,0,2
00001533,0,20
00001534,0,8
00001535,0,1
00001536,0,1
00001537,0,1
00001538,0,4
00001539,0,4
00001540,0,1
00001541,0,4
00001542,0,2
00001544,0,16
00001545,0,3
00001546,0,3
00001547,0,2
00001548,0,4
00001549,0,4
00001550,0,6
00001551,0,6
00001552,0,4
00001553,0,1
00001554,0,2
00001555,0,1
00001556,0,2
00001557,0,1
00001558,0,2
00001559,0,8
00001560,0,2
00001561,0,1
00001562,0,1
00001563,0,3
00001564,0,4
00001565,0,13
00001566,0,2
00001567,0,3
00001568,0,2
00001569,0,1
00001570,0,22
00001571,0,2
00001572,0,2
00001573,0,4
00001574,0,2
00001575,0,2
00001576,0,6
00001577,0,1
00001578,0,4
00001579,0,2
00001580,0,5
00001581,0,4
00001582,0,7
00001583,0,3
00001584,0,1
00001585,0,1
00001586,0,7
00001587,0,1
00001588,0,2
00001589,0,4
00001590,0,4
00001591,0,2
00001592,0,1
00001593,0,1
00001594,0,2
00001595,0,8
00001596,0,3
00001597,0,4
00001598,0,1
00001599,0,5
00001600,0,3
00001601,0,2
00001602,0,2
00001603,0,6
00001604,0,7
00001605,0,4
00001606,0,6
00001607,0,2
00001608,0,1
00001609,0,1
00001610,0,6
00001611,0,2
00001612,0,1
00001613,0,4
00001614,0,2
00001615,0,1
00001616,0,3
00001617,0,2
00001618,0,1
00001619,0,3
00001620,0,2
00001621,0,2
00001622,0,1
00001623,0,4
00001624,0,2
00001625,0,2
00001626,0,2
00001627,0,1
00001628,0,2
00001629,0,2
00001630,0,2
00001631,0,2
00001632,0,4
00001633,0,1
00001634,0,2
00001635,0,2
00001636,0,1
00001637,0,7
00001638,0,1
00001639,0,1
00001640,0,5
00001641,0,2
00001642,0,1
00001643,0,7
00001644,0,1
00001645,0,3
00001646,0,1
00001647,0,1
00001648,0,7
00001649,0,2
00001650,0,4
00001651,0,2
00001652,0,1
00001653,0,2
00001654,0,1
00001655,0,3
00001656,0,3
00001657,0,6
00001658,0,3
00001659,0,4
00001660,0,2
00001661,0,2
00001662,0,1
00001663,0,3
00001664,0,3
00001665,0,3
00001666,0,4
00001667,0,1
00001668,0,2
00001669,0,7
00001670,0,2
00001671,0,1
00001672,0,5
00001673,0,2
00001674,0,4
00001675,0,3
00001676,0,2
00001677,0,4
00001678,0,2
00001679,0,5
00001680,0,7
00001681,0,2
00001682,0,2
00001683,0,3
00001684,0,3
00001685,0,2
00001686,0,1
00001687,0,3
00001688,0,1
00001689,0,1
00001690,0,2
00001691,0,1
00001692,0,2
00001693,0,4
00001694,0,7
00001695,0,1
00001696,0,7
00001697,0,1
00001698,0,1
00001699,0,5
00001700,0,4
00001701,0,3
00001702,0,1
00001703,0,3
00001704,0,1
00001705,0,2
00001706,0,3
00001707,0,2
00001708,0,4
00001709,0,3
00001710,0,2
00001711,0,2
00001712,0,1
00001713,0,1
00001714,0,1
00001715,0,2
00001716,0,2
00001717,0,1
00001718,0,3
00001719,0,3
00001720,0,3
00001721,0,2
00001723,0,1
00001724,0,3
00001725,0,2
00001726,0,1
00001727,0,5
00001728,0,9
00001729,0,2
00001730,0,1
00001731,0,2
00001732,0,7
00001733,0,1
00001734,0,3
00001735,0,3
00001736,0,2
00001737,0,1
00001738,0,10
00001739,0,3
00001740,0,3
00001741,0,2
00001742,0,5
00001743,0,3
00001744,0,5
00001745,0,2
00001746,0,1
00001747,0,4
00001748,0,1
00001749,0,1
00001750,0,2
00001751,0,2
00001752,0,17
00001753,0,8
00001754,0,1
00001755,0,1
00001756,0,1
00001757,0,3
00001758,0,2
